0,1,2,3,4,5,6,7,8,9,10,11,12
700,-1.407802,0.706911,0.815036,-0.573728,-1.987971,0.326272,-0.8759999999999999,0.8850709999999999,1.179866,-1.240665,69.536836,-30.627622
598,1.511906,-0.649652,-0.80857,0.273825,0.139241,0.116808,1.764197,-0.649195,-1.0714569999999999,0.845283,32.103849,-17.307175
780,-0.5435760000000001,0.5408970000000001,1.865227,-2.1419799999999998,-0.747398,-0.303736,-1.428788,-0.459408,1.3850639999999999,-0.57427,74.809492,-27.192609
828,-0.631965,2.510141,0.732017,-0.774502,0.339977,-0.859934,-1.172811,1.596502,1.511707,-0.785898,62.003885,-34.992727
230,-0.8819879999999999,0.49211000000000005,0.145834,2.1033779999999997,0.975184,0.981153,-0.065929,0.094014,0.30155,0.157399,47.391521999999995,-41.689778999999994
1398,-1.443692,1.005571,0.760664,0.083598,-1.6114700000000002,0.789801,-0.9188540000000001,1.692582,0.44799399999999995,-0.9400129999999999,58.287693999999995,-37.316321
696,-1.2945659999999999,1.010902,1.848889,-1.6329049999999998,-0.714547,-0.44677,-1.028781,0.297896,1.91298,-0.8926639999999999,75.17343100000001,-27.187045
844,-0.9666620000000001,-0.015194999999999998,2.056837,-1.3387129999999998,-1.895252,-0.267151,-0.34175500000000003,0.282227,1.1220299999999999,-0.8221860000000001,74.32599499999999,-27.830888
1268,0.689864,-0.560936,0.193797,0.25916100000000003,0.9505709999999999,0.803248,1.06522,-0.5951420000000001,-0.8352350000000001,1.435124,41.236809,-31.270135999999997
24,0.478278,-1.12293,-1.142368,-0.37464000000000003,1.092128,-0.810046,0.784008,-2.228712,-0.8131470000000001,0.15834700000000002,30.334556,-12.71637
624,-1.184016,1.016468,1.133008,-0.8901030000000001,-0.736035,-0.819227,-1.889288,1.3071,1.507258,-1.7401810000000002,67.128486,-32.39202
1477,-1.0410270000000001,1.379868,0.46859799999999996,-0.152528,-0.370213,1.395198,-0.417706,1.518402,0.779343,-0.471681,52.815862,-39.597939000000004
1004,0.7457739999999999,-1.143732,-0.995115,-0.800697,0.8045180000000001,-1.981628,1.434115,-1.0502129999999998,-0.732441,0.405661,27.54209,-5.710591
149,0.8440799999999999,-1.011749,-0.49326000000000003,-0.489494,1.598408,-2.409754,0.417554,-0.53845,-1.176348,-0.07677300000000001,33.676891,-21.399276
1150,0.710364,-0.974088,-0.9446129999999999,-0.824946,0.882129,0.90364,0.6445960000000001,-0.7733770000000001,-1.6468,1.608311,36.357015999999994,-25.429532000000002
567,0.359738,0.811225,0.6153770000000001,1.337741,0.27877199999999996,1.100239,-0.848617,1.063058,0.547331,0.8141520000000001,46.564721999999996,-41.840053999999995
105,-1.232804,1.439616,0.9056209999999999,-1.362215,-1.288712,-0.05778200000000001,-0.9312,0.076308,1.373815,-2.203663,67.27848900000001,-32.244632
1147,-1.439068,0.647975,0.804588,-0.045819,-1.652942,0.048043,-0.9129,0.197456,1.250667,-1.927555,67.335396,-31.918469
332,1.621783,-0.925573,-0.20310699999999998,-0.114514,0.201427,-1.238221,0.401206,-0.655592,-1.037575,1.202022,33.618285,-21.616728
1032,-1.23387,1.9745119999999998,1.3777629999999998,-1.561667,-0.8655,-1.034738,-1.503224,0.609645,0.637149,-1.057452,60.66859399999999,-36.127296
695,-0.77383,1.188382,0.665234,-0.20215999999999998,-1.004001,-0.624578,-1.05929,0.045236,1.413527,-1.6664560000000002,68.008809,-31.979291999999997
474,-0.169629,-0.142717,-0.130736,0.734075,0.7057359999999999,1.2376559999999999,0.462529,0.45368800000000004,-0.184832,1.216999,44.326370000000004,-36.409681
28,1.057324,-1.1740979999999999,-0.951566,0.14466400000000001,0.047583999999999994,-0.600057,-0.034595999999999995,-0.44369200000000003,-1.4942540000000002,0.20776599999999998,35.332347999999996,-23.598955
200,-1.002052,1.1566530000000002,1.507838,-0.737512,-0.778497,-0.438874,-1.443409,0.397963,1.582185,-1.17276,74.549775,-27.264378999999998
685,1.165702,-0.590884,-1.167506,1.623305,0.303899,-0.35629,2.568327,-1.014257,-0.9575959999999999,0.573523,35.422993,-24.816739000000002
1014,-1.634534,0.354878,1.6132030000000002,-0.45798999999999995,-2.115751,-0.555071,-1.335059,0.788263,1.174238,-1.010699,68.884573,-30.839999
443,0.597874,-0.39967800000000003,-0.486012,0.923156,0.20730700000000002,-0.087613,-0.117274,-0.961975,0.408208,1.33566,42.52646,-33.656698
1344,1.641282,-0.75958,-0.538198,0.649734,1.244867,0.273748,0.650882,-0.5009060000000001,-1.7671569999999999,1.0470760000000001,36.474328,-25.436656
35,-1.282845,0.820053,1.7245130000000002,-1.9321580000000003,-1.250327,-0.54743,-1.54454,-0.396449,0.308068,-1.407583,78.434763,-24.884149
290,1.315574,-0.671741,-1.7721259999999999,-0.803347,0.357425,-1.210782,1.326692,-1.420709,-2.298636,0.573758,30.072621,-10.592117
966,-0.7147789999999999,1.303517,0.40160500000000005,-0.123304,-0.636296,1.145869,-0.42980100000000004,1.913302,0.379535,-1.132608,54.312339,-38.790125
1396,0.205652,0.146611,-1.4438,0.49417,1.310445,-0.252394,-0.0065780000000000005,0.488212,-0.27481500000000003,0.7773140000000001,43.193524,-34.370439000000005
256,-1.253313,1.325526,0.42856000000000005,-0.276787,-0.8696459999999999,0.341843,-1.0264799999999998,1.377901,1.163255,-1.010659,55.439098,-38.391894
1107,0.446543,-1.0022360000000001,-1.785106,-0.135152,1.274901,-1.294978,0.45853900000000003,-1.537215,-0.634067,-0.8033359999999999,28.965326,-8.266289
88,-0.272633,-0.970791,-1.129162,0.365892,0.168923,-1.2058010000000001,0.28489200000000003,-1.405827,-1.4361620000000002,0.34171399999999996,28.679933000000002,-7.259442999999999
566,0.669849,-1.528499,-1.551081,-0.561318,0.622215,-1.776907,1.382651,-1.971586,-1.5567469999999999,-0.008443,27.121126,-4.970699
234,-1.512358,0.25609,1.743584,-1.068812,-1.346176,-1.211111,-0.871006,0.141954,1.45194,-0.819002,73.77466899999999,-27.763831
1337,0.6246649999999999,-0.9074450000000001,-0.43586199999999997,1.6503150000000002,0.882821,0.378054,0.491551,0.16271,-0.64851,1.667124,40.111746999999994,-30.271321999999998
852,0.742424,-0.048535,-1.404696,0.787652,0.964146,-0.669506,0.48984799999999995,-0.47315100000000004,-0.459029,1.585719,42.358418,-33.061535
202,-0.434141,0.9569639999999999,0.571675,-0.9073469999999999,-1.8024380000000002,0.046034,-0.608954,-0.673729,1.2023270000000001,-1.66935,68.19734100000001,-31.661888
1384,-1.8109400000000002,0.058441999999999994,0.726066,-0.765941,-0.8677739999999999,-0.786262,-1.075265,0.5543020000000001,1.820786,-0.720348,72.257627,-28.887439
1087,0.281823,-0.56655,-0.145488,1.3779,0.871743,-0.8383430000000001,0.551736,-0.22520300000000001,-1.100834,1.369423,42.246486,-33.369811999999996
1476,-1.906351,1.2831569999999999,0.598333,-0.208981,-0.902293,-0.521908,-1.853275,1.266523,1.3650930000000001,-1.410671,66.732626,-32.327189000000004
94,-0.159985,1.16832,-0.481655,1.593608,-0.072248,1.308141,0.415022,-0.8667090000000001,0.984037,1.25414,45.695764000000004,-40.952971000000005
1506,0.867965,-0.520569,-0.545791,1.130595,1.818601,-0.125128,-0.094284,-0.874821,-0.47287399999999996,1.141438,35.173377,-24.709541
288,0.5685560000000001,-0.341989,-0.597378,1.303816,1.164769,0.161986,1.157757,-0.54175,-0.380316,1.4388,41.6818,-32.646511
1059,-0.612095,0.734049,0.455363,-0.9224129999999999,-0.44766300000000003,1.617548,-1.133048,0.871442,0.367778,-0.46238999999999997,56.21594,-37.940497
380,-0.9433940000000001,1.383382,-0.166437,0.674407,-0.552281,1.530605,-0.197981,0.921516,0.242144,-0.662257,56.355155,-38.046749
1144,-1.739393,0.195164,1.5404930000000001,-1.089042,-0.785961,-0.637065,-1.0706719999999998,0.238341,0.914616,-1.487227,74.29879100000001,-27.574431
74,1.283137,-1.336614,-0.74379,-0.11946199999999998,0.9487700000000001,-0.188403,1.002437,-1.31334,-0.528845,0.20872600000000002,33.535333,-21.304719
158,-0.17122300000000001,0.185885,-0.129823,1.7259349999999998,0.204286,1.7526240000000002,-0.5376029999999999,0.774273,-1.058416,0.588871,47.34384,-41.616906
1488,0.513417,-0.18499200000000002,-0.959219,1.887002,0.228202,0.136462,0.448244,-1.303099,-0.40939200000000003,2.200148,42.118544,-32.755275
1158,0.793804,0.5313439999999999,0.18341500000000002,0.58924,0.979442,0.248554,0.6629430000000001,-1.216892,-0.784698,1.205968,43.304493,-35.318847999999996
792,0.48597700000000005,-0.172325,-0.717275,0.9341139999999999,0.823825,0.889395,0.048826,-0.149508,0.13592,1.599517,43.61312,-37.485294
1348,1.439956,-0.605409,-0.758339,0.148472,0.842476,-0.420455,0.7097359999999999,0.16534000000000001,-0.658736,1.819379,40.553340999999996,-30.551312
162,1.057078,-1.2349709999999998,-0.8344280000000001,1.1974870000000002,1.062569,-0.22084,0.584464,-0.83173,-0.609614,1.452718,37.149438,-27.311079
698,0.541862,0.181817,0.009642,0.799719,0.8969950000000001,-0.597104,0.7065600000000001,-0.699855,0.139015,0.81635,43.322654,-35.43562
636,-1.4707,1.052114,0.607684,-0.230715,-1.1624299999999999,0.392027,-0.901241,2.153365,0.925214,-1.057817,58.056828,-37.015006
155,1.281936,-0.56162,-0.34623899999999996,0.586672,1.016171,-0.077186,1.552114,-0.35328899999999996,-0.95649,1.1022239999999999,35.580683,-25.430058
891,-1.19814,0.119104,2.181027,-1.020302,-1.668347,-0.550849,-1.432261,1.08093,1.319704,-0.9296530000000001,74.642083,-27.221988
1320,-1.1445290000000001,0.79871,0.645328,0.020104,0.51655,1.6861849999999998,-0.42278999999999994,1.419453,0.042531,0.501418,54.423624,-38.973642
1335,-0.080699,-0.346436,-0.10246199999999998,-0.31909099999999996,0.42913999999999997,0.15273599999999998,0.681868,-0.450007,0.024692,1.192492,42.729432,-34.305587
56,1.6535099999999998,-1.329761,-1.232708,0.954227,0.6949350000000001,-0.2696,0.997,-1.3337860000000001,-1.151877,0.652567,32.922576,-20.571278
10,-0.485304,1.406158,0.6332810000000001,-1.5992600000000001,-1.5699100000000001,0.423573,-1.204309,1.196029,0.290445,-1.7850400000000002,60.451448,-35.955728
223,0.709627,0.046425,-0.41503100000000004,1.975795,0.212731,1.889737,0.27066599999999996,-0.845464,-0.21254299999999998,0.030345,43.795406,-36.342456
947,0.561851,-1.1345809999999998,-0.9732270000000001,0.048581,0.43851599999999996,0.029691000000000002,1.017457,-0.6373479999999999,-0.7288319999999999,1.29156,34.445221000000004,-22.331988
100,-0.231929,0.068152,-0.184104,1.713484,0.27008000000000004,0.7048180000000001,0.49229700000000004,1.001009,0.582803,0.427098,46.460211,-41.724592
1184,-1.015641,0.582563,1.798617,-1.67458,-0.772772,-0.76813,-1.374607,0.24089000000000002,1.659825,-1.453711,72.557118,-29.326929999999997
5,-1.02081,1.0803,0.9214680000000001,-1.058597,-1.427921,0.475393,-0.7728,1.924288,1.088993,-1.108226,62.734463,-34.713563
1038,-0.537425,1.488193,0.40084699999999995,0.5342140000000001,-0.686786,0.752391,-0.936817,1.668838,0.505996,-0.492149,55.608486,-38.451753000000004
1378,-1.02934,0.431088,1.7712599999999998,-2.705915,-1.44117,-0.925416,-1.504054,1.047722,1.427441,-1.1152389999999999,72.84954599999999,-28.679184000000003
14,0.870231,-0.7763,-0.63207,-0.11867899999999999,1.236359,-0.35567600000000005,0.7243229999999999,-0.192281,-0.807546,0.30236799999999997,42.694883000000004,-34.15336
719,0.44451899999999994,0.06387999999999999,-0.462855,2.139584,0.760358,-0.582245,0.613475,0.021018000000000002,0.24780300000000002,0.956976,43.381846,-34.545559999999995
1453,1.72912,-1.446893,-0.866129,-0.029698000000000002,1.327603,-0.21821100000000002,1.434517,-0.9967799999999999,-0.877743,0.47850299999999996,30.465233,-11.815481
58,0.591803,-0.367632,-1.021958,-0.605959,0.6368229999999999,0.552207,0.335461,-0.37724,-0.893541,1.575718,35.128106,-23.547473999999998
1385,0.48295699999999997,-0.7356689999999999,-1.120336,0.195925,0.668409,0.309481,0.554933,-1.466565,-1.116143,1.0961290000000001,33.730134,-22.121736
795,0.37590999999999997,-0.718712,-0.9705450000000001,0.766551,1.229273,-0.379635,1.418384,-0.7129989999999999,-1.172502,0.928263,31.669352000000003,-16.097506
1225,-0.584609,0.932791,0.44583599999999995,0.9251729999999999,-0.084273,2.60838,-0.960723,1.568085,0.599973,-0.10896700000000001,51.473833,-40.071233
22,0.189281,-0.208882,0.011634,1.612062,-0.084312,0.034441,-0.462614,0.013766999999999998,-0.64288,1.130862,43.080045,-34.576932
554,-1.3396649999999999,0.420518,0.381922,-0.977864,-0.8228139999999999,-0.525204,-1.32446,-0.718389,1.069075,-0.957498,77.778139,-25.353251
422,0.755458,-0.237058,-0.627554,1.46738,0.613804,0.6092890000000001,0.49048100000000006,-0.437767,-0.372909,0.29983000000000004,44.013869,-38.637002
1400,-0.25243699999999997,0.46046099999999995,0.666724,2.214559,0.8407879999999999,0.443529,0.899958,0.742095,-0.025083,0.981692,46.676744,-41.736283
315,1.610328,-1.088324,-0.53345,-0.029688,1.171894,-0.93722,1.176492,-1.421762,-1.001519,1.147581,30.916829999999997,-13.401754
1033,-0.697754,1.108792,1.399342,-1.4875459999999998,-0.910083,-1.6981439999999999,-1.326139,0.23686999999999997,2.4161080000000004,-1.258524,68.867735,-31.253159000000004
1472,-1.339966,1.3140100000000001,1.048058,-0.120019,-0.996468,-0.599414,-1.29484,0.9595969999999999,2.039646,-1.6235190000000002,65.464253,-33.225302
1422,-1.489594,1.397935,1.3091270000000002,-1.649529,-1.3817760000000001,-0.546439,-0.770528,0.48071899999999995,0.975403,-1.210331,76.046296,-26.414065
1328,1.303253,-1.8219490000000003,-1.014849,0.0023710000000000003,1.269423,-0.947292,1.573888,-1.450891,-0.996949,0.407055,33.345389000000004,-20.111523000000002
48,1.775119,-0.536704,-1.748541,-0.37864000000000003,1.207606,-0.41538100000000006,1.412734,-0.945506,-0.498579,0.383946,31.038128000000004,-12.989977
506,0.9386700000000001,-0.79619,-1.413467,-0.474869,0.930781,-1.0689899999999999,-0.076833,-1.312966,-1.244802,0.66674,33.801417,-21.53259
2,0.347366,0.410235,0.379339,1.665977,0.674162,0.685638,-0.070083,0.099703,0.716899,0.542606,46.64394,-41.846647999999995
1160,0.277373,-0.08821699999999999,-0.44668,2.037052,0.362792,0.10108400000000001,0.339465,0.279317,-0.100163,0.167325,44.882376,-39.454457
612,-0.095978,0.583488,0.45327799999999996,-0.570875,-0.41838100000000006,1.950451,-0.825799,1.3626129999999999,0.521582,0.372693,48.725312,-41.261678
571,1.733416,-1.113587,-1.067954,-0.24902399999999997,0.163702,0.24201599999999998,1.7309029999999999,-0.787283,-0.905541,0.9990760000000001,32.828724,-19.888116
16,-1.191769,1.160723,0.64535,-0.386469,0.315704,1.605369,-0.613813,1.158102,0.25450500000000004,0.343736,52.373604,-39.683184999999995
993,0.785721,-1.19078,-0.5172399999999999,1.924766,1.446952,1.2398930000000001,0.432088,-0.400918,-0.786814,0.901439,39.603974,-30.188962
295,-1.36066,0.436658,1.760018,-1.15615,-1.011409,-0.09636,-0.92332,0.295615,1.226466,-0.750733,72.680611,-28.585805
333,0.792114,-1.0136180000000001,0.24481599999999998,0.552231,0.46117600000000003,0.766791,-0.211883,0.7220270000000001,-0.42196999999999996,1.3849360000000002,44.528196,-36.696545
1169,1.502218,-1.499488,-0.887345,0.07800399999999999,0.368225,-0.139888,1.051895,-1.5526,-0.692005,1.747985,37.899453,-27.550625
1316,0.8628370000000001,-0.159936,-0.127558,1.151148,0.552995,1.537544,0.414558,-0.055696,-1.065244,1.3487069999999999,43.203713,-34.060472
877,-0.705817,0.46101400000000003,0.38734,-1.8538290000000002,-0.91276,2.800493,-0.5363859999999999,1.2622799999999998,0.142513,-0.029006999999999998,50.843548,-40.120488
1428,0.48444,0.192628,-0.348715,1.5787799999999999,0.48543800000000004,-0.340264,0.18996400000000002,-0.240548,-0.701919,1.4397520000000001,43.327791,-35.763594
986,0.667849,-1.1040860000000001,-1.686246,0.07435499999999999,0.47093599999999997,-2.6560189999999997,1.378508,-1.180242,-1.288298,0.705249,28.850401,-7.550942
358,0.569701,-1.075579,-0.9521270000000001,0.9033059999999999,1.80745,-0.5207350000000001,0.556491,-0.230922,-0.916701,1.21275,39.832916,-29.746813
228,0.444929,-1.2669270000000001,-0.83681,-0.102423,1.721436,-1.206222,1.261053,-1.664449,-0.8357040000000001,0.6971569999999999,31.237177000000003,-14.990379999999998
135,1.4537950000000002,-0.8428770000000001,-0.875793,1.096591,1.150432,0.6051380000000001,0.40707899999999997,-0.6002930000000001,-0.35399200000000003,1.640122,41.870863,-31.859458
391,-1.440475,0.68785,1.728747,-1.0100959999999999,-1.0606209999999998,-1.0985340000000001,-1.483042,-0.9450350000000001,0.056911,-1.262777,76.977354,-25.672069
1161,-1.186444,1.78088,0.334856,-1.153964,-0.894101,-0.47174799999999995,-0.712025,1.543973,0.27681,-1.0475510000000001,60.547594,-35.825558
1264,0.435475,-0.187556,-0.109824,1.8575529999999998,-0.21896500000000002,0.200465,-0.329205,-0.576638,-0.434845,0.9688040000000001,44.294872,-37.184946999999994
404,0.681585,-0.32057199999999997,-0.91833,0.18850999999999998,1.25938,-1.1805780000000001,0.8065899999999999,-0.009209,-1.332673,1.76188,37.146696,-26.779524
163,0.389938,-0.369114,-1.077688,0.159375,1.026522,0.081,1.4176440000000001,-0.5977979999999999,-1.306915,0.993816,36.060387,-25.718096
284,-0.6769189999999999,1.574927,0.22299899999999998,0.215885,-0.812207,1.203722,-0.566606,2.087981,0.702584,-0.626696,58.308237,-37.387196
775,-0.290366,0.07672000000000001,0.983136,1.967532,-0.081898,-0.8447100000000001,0.482628,0.721425,-0.080421,0.983107,45.992246,-40.837834
520,1.006409,-0.555129,-0.6514270000000001,0.409528,0.49372,-1.495517,1.135167,-1.561048,-0.873124,0.730073,36.961279,-26.401317
1082,0.058134000000000005,-0.83188,-0.8486440000000001,0.8485010000000001,1.1697110000000002,-0.72058,1.494801,-1.1931969999999998,-0.697235,1.745754,37.600194,-26.529003999999997
317,-1.135913,0.073656,2.012202,-2.086586,-1.494792,-0.23275700000000002,-1.264644,-0.177352,0.6547109999999999,-1.3751280000000001,77.468742,-25.518495
1207,-0.416983,0.392519,-1.0216129999999999,1.6619380000000001,0.265432,0.018044,0.552018,-0.290306,-0.17153800000000002,1.354693,43.621168,-34.719612
1298,1.205107,-1.234248,-1.383837,0.6752640000000001,0.767053,-0.229148,1.858955,-0.930951,-1.299588,1.272533,32.353081,-17.526229999999998
79,-1.631404,1.565472,1.038023,-0.6280279999999999,-1.282668,0.188721,-1.395362,1.459886,1.0093299999999998,-2.182312,61.927193,-35.266233
170,-0.967824,0.321226,0.187645,2.166786,0.270188,1.553607,-0.6407149999999999,0.29529,0.462873,0.011501,45.931643,-41.766883
140,0.6741739999999999,-1.388465,-1.568683,-0.6223,0.127419,-1.9711330000000002,1.919709,-0.773253,-1.7033619999999998,0.350542,27.355133000000002,-5.209905
1018,-0.12700899999999998,-1.622113,-1.7446669999999997,0.564117,1.724531,-0.66499,1.30798,-1.36391,-1.556633,0.25913,31.407223,-14.423182
59,1.341216,-1.2205,-1.162649,0.645834,0.27160100000000004,-0.10157100000000001,1.028826,-0.9335379999999999,-1.178002,0.869541,39.733447,-29.74594
1370,1.4680229999999999,-1.13175,-1.4249049999999999,0.343463,0.238337,-0.316345,1.280089,-0.7976989999999999,-0.619617,0.20940999999999999,30.511874,-12.281499
180,0.621495,-0.9534729999999999,-0.866926,0.587174,0.317176,-0.42954799999999993,0.881181,-1.21525,-1.439966,0.75171,32.829587,-19.057638
533,-1.8543349999999998,0.706069,1.6941700000000002,-1.5102360000000001,-1.380391,-1.91113,-1.7565009999999999,0.458624,1.7825259999999998,-0.961619,71.26016,-29.490412
807,0.738928,-1.206677,-0.255519,0.185662,1.6663169999999998,-0.070495,0.16755899999999999,-0.999827,-0.255578,1.3222559999999999,35.599994,-24.475389
941,0.29375,0.4891,-0.280416,0.68071,-0.32443,1.1927969999999999,-0.520179,0.49092600000000003,0.504433,0.5169100000000001,46.926547,-41.711945
570,1.453011,-1.192413,-0.745142,0.06563300000000001,0.6890189999999999,-0.47205699999999995,1.013341,-1.291468,-1.1677440000000001,0.46149700000000005,33.642396999999995,-20.353306
693,1.4959360000000002,-0.967836,-1.627909,1.020781,0.22693600000000003,-0.505418,1.2986520000000001,-0.298254,-1.8093720000000002,1.611045,37.971725,-27.109472999999998
1407,-1.462081,1.622773,0.8389709999999999,-0.9173600000000001,-0.801707,0.060742,-1.444324,1.168933,0.599209,-0.802003,61.55572900000001,-35.82693
110,0.159385,0.330993,0.349026,1.587045,0.5873149999999999,1.218612,0.808187,0.5604439999999999,0.241419,0.8828030000000001,44.787440999999994,-38.303784
1354,-1.615164,1.431297,1.201052,-0.127996,-1.295189,-0.216271,-1.631459,0.579059,0.8675149999999999,-1.628185,65.41269100000001,-32.988725
1386,-1.213874,1.132409,1.265061,-0.083691,-0.821874,-0.144043,-1.346581,2.28315,0.44005600000000006,-1.245515,59.490462,-36.370746000000004
1297,0.831357,0.494805,-0.022517,0.9574809999999999,1.073338,0.763908,0.807474,-0.106597,-0.035676,1.503392,42.964011,-33.954588
524,-1.2255120000000002,1.027472,0.8552559999999999,-0.875242,-0.644659,0.017009,-1.169618,1.045639,1.352119,-1.676822,67.22845500000001,-32.551803
1145,1.337312,-1.016432,-0.942318,0.899651,1.547906,-0.505965,0.365145,-1.713257,-1.143481,0.527913,33.774305,-21.905637
673,0.569815,-1.586027,-1.8944860000000001,0.682646,1.23272,-1.151576,1.209714,-0.8663629999999999,-1.178269,0.26713000000000003,30.925488,-12.053197
482,-1.124407,1.8660619999999999,0.946415,0.42252,-0.9998229999999999,0.35544499999999996,-1.362369,1.252384,1.23905,-1.178089,62.808564000000004,-34.572399
1483,0.21718400000000002,0.44900200000000007,0.10719300000000001,1.8651900000000001,0.541719,-0.437691,0.6556069999999999,0.7818,-0.836533,0.463967,43.141469,-34.774231
78,-0.586263,0.761353,-0.870015,1.7542360000000001,0.740458,0.440825,0.464574,0.774219,0.658341,0.019885,47.129573,-41.786322999999996
1137,1.510106,-0.622382,-0.239186,0.43758800000000003,1.182736,0.19611900000000002,0.5173800000000001,-0.160148,-0.836636,1.207058,40.551906,-31.228365999999998
221,-1.544592,1.889657,0.6679649999999999,-0.670892,-1.247087,-0.563723,-1.418185,1.314331,1.068785,-1.958908,61.536855,-35.755945000000004
1175,-0.754636,1.15375,0.506246,-0.346042,-0.9850770000000001,1.03539,-0.569451,2.0625009999999997,0.20257999999999998,-0.7147439999999999,57.348986,-37.492946
341,1.612068,-1.181462,-0.863648,-0.231429,1.289819,-0.826732,1.410197,-1.320671,-1.010415,0.8618450000000001,32.979147999999995,-19.26022
516,0.28779699999999997,-0.510001,-1.332592,-0.553379,1.14868,-1.155994,0.7861640000000001,-0.674872,-1.373716,0.376488,29.424381,-9.091523
697,1.40945,-1.435232,-1.078166,0.344464,1.1055700000000002,-0.8506790000000001,0.378268,-1.700009,-0.5343640000000001,0.8120729999999999,30.511217,-13.025449
1183,-0.10835399999999999,0.258915,0.166941,0.093791,0.705499,2.276663,-1.066083,1.431409,-0.8681530000000001,0.709313,47.350063,-41.410259
1458,-1.213732,1.03461,0.186579,0.295089,-1.036733,0.943023,-1.65418,1.4082569999999999,0.9327639999999999,-0.796837,58.071128,-37.372827
1011,-0.24410700000000002,0.509596,0.439431,1.398714,-0.043212,2.195471,-1.1626670000000001,0.257546,0.578572,0.500282,48.130288,-41.571117
197,0.6768310000000001,-0.8559329999999999,-1.186248,0.659331,1.327983,-0.20230499999999998,1.268126,-1.3969129999999998,-1.249596,1.472625,37.407831,-26.542146999999996
1523,-1.316039,-0.135775,1.206928,-1.162419,-1.5022280000000001,-0.897589,-1.072182,0.688958,1.7488169999999998,-1.0481790000000002,69.99584899999999,-30.154146
395,0.457475,-0.8271649999999999,-0.783041,-0.242804,1.48555,0.309265,1.070124,-1.23417,-1.7991279999999998,0.588318,34.869863,-24.437969
414,0.15271500000000002,0.333926,0.343236,1.6380059999999999,0.143895,0.7910520000000001,0.445929,0.381338,0.28573200000000004,1.102349,46.603698,-41.768408
793,1.495963,-0.8943059999999999,-0.992281,-0.224516,0.887533,-0.267024,0.369816,-1.575525,-1.551726,0.6373409999999999,34.037911,-20.913065
1176,-0.8690690000000001,-0.7226560000000001,0.532926,1.19622,-0.264965,1.8750360000000001,-0.670197,1.062992,0.696869,-0.297452,50.351015999999994,-40.206274
1490,0.724171,0.216689,0.551675,1.384659,0.184606,0.620145,0.768514,0.659917,0.20205599999999999,0.29855,46.524088,-41.611098999999996
1188,0.571691,-0.7708010000000001,-1.518894,0.7793180000000001,0.822226,-0.705956,1.111569,-0.733341,-0.687392,0.520659,35.009796,-23.476311
300,-1.6702720000000002,0.8881110000000001,0.760931,-0.784772,-1.1991969999999998,-0.533895,-1.161777,1.788671,0.470699,-1.2183030000000001,58.505412,-37.046040999999995
1287,0.846556,-0.8790899999999999,-1.143282,0.8475659999999999,1.001239,0.846874,1.236512,-0.381245,-1.3517379999999999,0.6297119999999999,39.088392999999996,-28.967336
227,1.079339,-0.712441,-1.165424,-0.554027,1.718461,0.301919,0.653492,-1.070804,-0.572627,1.9285919999999999,35.401914,-24.588
619,-0.580961,0.8607889999999999,1.05386,1.1880760000000001,-0.620639,2.1905069999999998,-0.295401,1.0751879999999998,0.8366889999999999,-0.073615,51.171865999999994,-40.430768
248,0.5528890000000001,0.239979,1.345078,1.400741,0.846564,2.361106,0.715064,0.714425,0.075028,1.043361,46.365686,-41.819831
257,1.492377,-0.807837,-0.780108,0.35100000000000003,1.180539,-0.8504729999999999,1.159546,-1.276194,-0.440333,0.746311,29.875158000000003,-8.962622999999999
1025,-0.6823560000000001,0.261707,0.837988,-1.314398,-1.4364940000000002,-0.01792,-1.145734,0.513142,1.348809,-0.7459600000000001,72.55473,-28.575378000000004
1216,-1.1278569999999999,0.9895079999999999,-0.051490999999999995,0.297092,-0.669732,2.300303,-1.069619,1.445857,0.5050479999999999,-0.222482,50.387640000000005,-40.310426
1282,0.648077,-0.319421,-0.402047,0.884244,0.173347,0.351713,0.526436,-0.527011,-1.086084,0.9736379999999999,41.82634,-31.827429
797,0.5533600000000001,-0.991698,-0.603176,0.10482899999999999,1.3263,-0.494411,2.067613,-0.992399,-1.283544,0.6610699999999999,31.46916,-16.198165
247,0.446238,-0.357026,-0.61812,-0.689102,1.05176,-0.245125,1.314043,-0.36699699999999996,-1.4612370000000001,0.803703,34.115549,-22.110670000000002
282,-0.195966,1.099966,0.5748810000000001,0.199122,-0.39692,1.9709029999999998,-0.43974300000000005,1.692953,0.573339,0.388365,55.994177,-38.151806
835,1.442152,-1.423483,-0.465714,0.57622,1.5417459999999998,-0.28787199999999996,0.561279,-0.8693059999999999,-1.4946549999999998,0.471046,34.647377,-22.822096
1095,0.8837809999999999,-0.85164,-0.547385,1.870337,0.654621,-0.612217,1.365285,-1.147051,-0.810755,1.439059,40.453756,-31.545517999999998
1514,-0.5705979999999999,1.0329780000000002,0.299827,-0.8951319999999999,-0.9373610000000001,1.6998369999999998,-1.069817,1.3626200000000002,0.6261869999999999,-0.03879,53.457868999999995,-39.212758
174,-1.2584819999999999,1.95107,0.9523370000000001,-1.544925,-1.8511,0.193668,-0.873748,0.479839,1.050506,-1.2008290000000001,62.240997,-35.119153999999995
915,0.475743,-0.7248600000000001,-1.400077,0.767054,1.143143,-0.060301,0.8414860000000001,-0.30037800000000003,-0.9996950000000001,1.352692,36.627482,-26.469240000000003
